orf_name_a	orf_name_b	PDB_ID	interface_area	date	n_polypeptide	n_dna	n_rna	n_sugar	n_ligand	n_carbohydrate_polymer	experimental_method	polymeric_count	min_coverage	mean_coverage	n_residue_contacts	IntraclashesGroup1	IntraclashesGroup2	Interaction Energy	StabilityGroup1	StabilityGroup2
YFL038C	YKR068C	3cue	283.1328125	20080708.0	5.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	6.0	83.0	90.2	12.0	55.2474	58.309	4.34062	148.056	126.024
YER136W	YFL038C	2bcg	1399.8359375	20060117.0	2.0	0.0	0.0	0.0	4.0	0.0	X-ray diffraction	2.0	94.2	96.1	92.0	10.5132	23.2191	-37.92	-14.4919	-86.6427
YER136W	YFL005W	3cph	831.795898438	20080506.0	2.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	2.0	81.4	89.6	52.0	15.8644	30.1167	-21.2775	7.65927	-8.80974
YER031C	YER136W	3cpj	1150.2578125	20080506.0	2.0	0.0	0.0	0.0	3.0	0.0	X-ray diffraction	2.0	75.8	86.44999999999999	66.0	9.42746	27.2171	-21.9846	28.3757	-51.5325
YFL038C	YML077W	3cue	162.827636719	20080708.0	5.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	6.0	83.0	90.55	6.0	52.8838	50.2062	-1.83899	145.84	128.687
YKR068C	YML077W	3cue	1019.66894531	20080708.0	5.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	6.0	97.4	97.75	53.0	55.0362	58.8428	-7.18408	124.526	132.059
YDR246W	YFL038C	3cue	884.0766601560001	20080708.0	5.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	6.0	83.0	91.25	56.0	49.8402	44.5485	-6.38372	144.4	75.2629
YDR246W	YKR068C	3cue	1150.95214844	20080708.0	5.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	6.0	96.4	97.95	66.0	44.7338	40.6863	-12.4962	133.656	77.0757
YDR246W	YDR472W	3cue	472.854003906	20080708.0	5.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	6.0	59.0	79.25	25.0	46.2085	40.2007	-7.87123	109.421	71.02
YDR246W	YML077W	3cue	1424.48876953	20080708.0	5.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	6.0	98.1	98.8	89.0	55.2904	37.7879	-27.9596	130.992	74.5603
YBR009C	YDR224C	4jjn	490.335693359	20130515.0	5.0	2.0	0.0	0.0	0.0	0.0	X-ray diffraction	12.0	70.2	79.25	21.0	5.35344	5.94631	-14.322	15.2533	38.283
YDR224C	YNL030W	4jjn	490.335693359	20130515.0	5.0	2.0	0.0	0.0	0.0	0.0	X-ray diffraction	12.0	70.2	79.25	21.0	5.35344	5.94631	-14.322	15.2533	38.283
YBL002W	YBR009C	4jjn	271.427734375	20130515.0	5.0	2.0	0.0	0.0	0.0	0.0	X-ray diffraction	12.0	72.5	80.4	19.0	3.61255	5.90734	-1.91225	22.6776	34.8141
YBL002W	YNL030W	4jjn	271.427734375	20130515.0	5.0	2.0	0.0	0.0	0.0	0.0	X-ray diffraction	12.0	72.5	80.4	19.0	3.61255	5.90734	-1.91225	22.6776	34.8141
YDR224C	YDR225W	4wnn	2415.36230469	20151021.0	3.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	3.0	65.2	69.6	155.0	3.50706	5.27387	-88.7089	10.7966	6.18667
YBL002W	YDR225W	5bt1	2338.96606445	20161026.0	3.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	4.0	64.4	66.55000000000001	155.0	4.48069	3.22968	-88.2599	10.7186	17.8898
YBR009C	YDR225W	4jjn	381.293945312	20130515.0	5.0	2.0	0.0	0.0	0.0	0.0	X-ray diffraction	12.0	79.5	83.9	20.0	6.61891	6.37092	-6.50455	36.1963	24.9224
YDR225W	YNL030W	4jjn	381.293945312	20130515.0	5.0	2.0	0.0	0.0	0.0	0.0	X-ray diffraction	12.0	79.5	83.9	20.0	6.61891	6.37092	-6.50455	36.1963	24.9224
YBL003C	YDR224C	4wnn	2415.36230469	20151021.0	3.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	3.0	65.2	69.6	155.0	3.50706	5.27387	-88.7089	10.7966	6.18667
YBL002W	YBL003C	5bt1	2338.96606445	20161026.0	3.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	4.0	64.4	66.55000000000001	155.0	4.48069	3.22968	-88.2599	10.7186	17.8898
YBL003C	YBR009C	4jjn	381.293945312	20130515.0	5.0	2.0	0.0	0.0	0.0	0.0	X-ray diffraction	12.0	79.5	83.9	20.0	6.61891	6.37092	-6.50455	36.1963	24.9224
YBL003C	YNL030W	4jjn	381.293945312	20130515.0	5.0	2.0	0.0	0.0	0.0	0.0	X-ray diffraction	12.0	79.5	83.9	20.0	6.61891	6.37092	-6.50455	36.1963	24.9224
YDR224C	YLR442C	4jjn	412.98559570300006	20130515.0	5.0	2.0	0.0	0.0	0.0	0.0	X-ray diffraction	12.0	22.0	46.1	20.0	5.25106	16.2356	-4.33248	14.8322	52.7735
YBL002W	YLR442C	4jjn	467.87109375	20130515.0	5.0	2.0	0.0	0.0	0.0	0.0	X-ray diffraction	12.0	21.4	46.95	22.0	3.86621	17.0612	-4.14486	20.9227	55.6184
YBR009C	YLR442C	4jjn	838.260742188	20130515.0	5.0	2.0	0.0	0.0	0.0	0.0	X-ray diffraction	12.0	22.0	55.15	52.0	6.00654	14.5853	-12.3384	38.7349	54.5424
YLR442C	YNL030W	4jjn	838.260742188	20130515.0	5.0	2.0	0.0	0.0	0.0	0.0	X-ray diffraction	12.0	22.0	55.15	52.0	6.00654	14.5853	-12.3384	38.7349	54.5424
YBL003C	YLR442C	4jjn	252.504882812	20130515.0	5.0	2.0	0.0	0.0	0.0	0.0	X-ray diffraction	12.0	22.0	51.15	13.0	8.6563	15.7626	-5.34989	31.0718	52.6247
YDR224C	YGL207W	4wnn	282.375671387	20151021.0	3.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	3.0	0.6	37.3	17.0	3.77656	0.115198	-8.3112	-0.389249	4.12412
YDR225W	YGL207W	4wnn	151.43255615200002	20151021.0	3.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	3.0	0.6	31.75	6.0	3.56871	0.122962	-2.09608	-2.84291	3.05439
YBL003C	YGL207W	4wnn	151.43255615200002	20151021.0	3.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	3.0	0.6	31.75	6.0	3.56871	0.122962	-2.09608	-2.84291	3.05439
YDR224C	YKL089W	6qld	329.599853516	20191002.0	19.0	2.0	0.0	0.0	0.0	0.0	Electron Microscopy	22.0	4.0	37.9	13.0	2.76697	1.91365	-2.74706	12.051	26.8939
YBR009C	YKL089W	6qld	175.91259765599995	20191002.0	19.0	2.0	0.0	0.0	0.0	0.0	Electron Microscopy	22.0	4.0	40.35	9.0	5.32144	1.75932	0.37973	26.4184	25.8403
YKL089W	YNL030W	6qld	175.91259765599995	20191002.0	19.0	2.0	0.0	0.0	0.0	0.0	Electron Microscopy	22.0	4.0	40.35	9.0	5.32144	1.75932	0.37973	26.4184	25.8403
YDR225W	YKL089W	6qld	476.712890625	20191002.0	19.0	2.0	0.0	0.0	0.0	0.0	Electron Microscopy	22.0	4.0	41.75	21.0	3.48798	1.05218	-3.15351	41.7277	24.7281
YDR224C	YER030W	6ae8	500.594482422	20190417.0	2.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	2.0	7.8	40.15	30.0	9.08633	0.0756027	-17.2687	-59.3028	9.95412
YDR224C	YML041C	6gej	105.83984375	20181017.0	10.0	2.0	0.0	0.0	4.0	0.0	Electron Microscopy	20.0	69.5	84.75	5.0	9.36223	15.0153	-0.385055	14.2299	121.498
YDR225W	YML041C	6gej	657.623046875	20181017.0	10.0	2.0	0.0	0.0	4.0	0.0	Electron Microscopy	20.0	76.5	88.25	30.0	4.16893	14.8339	-10.7276	28.7962	121.4
YDR224C	YDR334W	4m6b	987.86315918	20140219.0	2.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	2.0	2.0	37.25	67.0	12.6117	0.491902	-33.3389	-51.0847	13.8732
YDR334W	YJL081C	5i9e	1136.52246094	20160727.0	3.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	3.0	2.7	51.35	69.0	39.4721	3.06632	-30.5644	104.47	12.7598
YDR190C	YDR334W	6gen	1132.35546875	20181017.0	10.0	2.0	0.0	0.0	4.0	0.0	Electron Microscopy	20.0	47.2	71.45	57.0	34.0065	63.3733	-16.8652	168.044	488.311
YDR224C	YLL022C	5bt1	521.917480469	20161026.0	3.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	4.0	68.7	77.1	26.0	4.47321	10.8864	-11.8561	2.20922	-51.6495
YDR225W	YLL022C	5bt1	593.7102050780001	20161026.0	3.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	4.0	64.4	74.95	33.0	3.45526	9.5993	-9.27122	11.4958	-52.5159
YBR009C	YKL049C	7k78	2368.42773438	20210331.0	5.0	2.0	0.0	0.0	0.0	0.0	Electron Microscopy	12.0	42.8	60.25						
YKL049C	YNL030W	7k78	2368.42773438	20210331.0	5.0	2.0	0.0	0.0	0.0	0.0	Electron Microscopy	12.0	42.8	60.25						
YDR225W	YKL049C	7k78	610.185546875	20210331.0	5.0	2.0	0.0	0.0	0.0	0.0	Electron Microscopy	12.0	42.8	59.65						
YKL049C	YKL089W	6qld	206.26904296900005	20191002.0	19.0	2.0	0.0	0.0	0.0	0.0	Electron Microscopy	22.0	4.0	27.1	9.0	1.63869	7.7059	-1.69494	25.9741	47.1898
YBR009C	YEL056W	4psx	919.730712891	20140709.0	4.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	4.0	37.9	66.6	56.0	1.9037	42.6029	-25.9177	32.337	42.9559
YEL056W	YNL030W	4psx	919.730712891	20140709.0	4.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	4.0	37.9	66.6	56.0	1.9037	42.6029	-25.9177	32.337	42.9559
YBR009C	YPL015C	1q1a	946.38659668	20031118.0	2.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	2.0	9.7	45.35	43.0	0.449766	17.888	-5.38787	4.41626	-33.8847
YNL030W	YPL015C	1q1a	946.38659668	20031118.0	2.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	2.0	9.7	45.35	43.0	0.449766	17.888	-5.38787	4.41626	-33.8847
YBR009C	YBR010W	4jjn	2539.71289062	20130515.0	5.0	2.0	0.0	0.0	0.0	0.0	X-ray diffraction	12.0	70.6	79.44999999999999	158.0	5.76546	6.14488	-76.3301	46.4426	40.5015
YBR009C	YNL031C	4jjn	2539.71289062	20130515.0	5.0	2.0	0.0	0.0	0.0	0.0	X-ray diffraction	12.0	70.6	79.44999999999999	158.0	5.76546	6.14488	-76.3301	46.4426	40.5015
YBR010W	YNL030W	4jjn	2539.71289062	20130515.0	5.0	2.0	0.0	0.0	0.0	0.0	X-ray diffraction	12.0	70.6	79.44999999999999	158.0	5.76546	6.14488	-76.3301	46.4426	40.5015
YNL030W	YNL031C	4jjn	2539.71289062	20130515.0	5.0	2.0	0.0	0.0	0.0	0.0	X-ray diffraction	12.0	70.6	79.44999999999999	158.0	5.76546	6.14488	-76.3301	46.4426	40.5015
YBR010W	YDR225W	4jjn	684.429199219	20130515.0	5.0	2.0	0.0	0.0	0.0	0.0	X-ray diffraction	12.0	72.1	76.19999999999999	39.0	8.35729	6.99277	-8.36955	33.3203	32.9296
YDR225W	YNL031C	4jjn	684.429199219	20130515.0	5.0	2.0	0.0	0.0	0.0	0.0	X-ray diffraction	12.0	72.1	76.19999999999999	39.0	8.35729	6.99277	-8.36955	33.3203	32.9296
YBL003C	YBR010W	4jjn	684.429199219	20130515.0	5.0	2.0	0.0	0.0	0.0	0.0	X-ray diffraction	12.0	72.1	76.19999999999999	39.0	8.35729	6.99277	-8.36955	33.3203	32.9296
YBL003C	YNL031C	4jjn	684.429199219	20130515.0	5.0	2.0	0.0	0.0	0.0	0.0	X-ray diffraction	12.0	72.1	76.19999999999999	39.0	8.35729	6.99277	-8.36955	33.3203	32.9296
YBR010W	YLR442C	4jjn	301.220703125	20130515.0	5.0	2.0	0.0	0.0	0.0	0.0	X-ray diffraction	12.0	21.4	46.75	18.0	18.6265	6.02916	-6.99141	54.3045	33.8916
YLR442C	YNL031C	4jjn	301.220703125	20130515.0	5.0	2.0	0.0	0.0	0.0	0.0	X-ray diffraction	12.0	21.4	46.75	18.0	18.6265	6.02916	-6.99141	54.3045	33.8916
YBR010W	YIL126W	6kmj	1025.70166016	20191127.0	2.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	2.0	8.2	10.0	49.0	4.12619	0.114204	-12.5783	-22.1914	9.91796
YIL126W	YNL031C	6kmj	1025.70166016	20191127.0	2.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	2.0	8.2	10.0	49.0	4.12619	0.114204	-12.5783	-22.1914	9.91796
YBR010W	YPL129W	5d7e	796.669311523	20150923.0	2.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	2.0	5.1	30.6	31.0	9.35178	0.41053	-1.47829	-19.9344	2.86432
YNL031C	YPL129W	5d7e	796.669311523	20150923.0	2.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	2.0	5.1	30.6	31.0	9.35178	0.41053	-1.47829	-19.9344	2.86432
YBR010W	YEL056W	4psx	713.303527832	20140709.0	4.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	4.0	8.8	52.05	47.0	42.8653	0.344387	-10.71	42.617	9.03006
YEL056W	YNL031C	4psx	713.303527832	20140709.0	4.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	4.0	8.8	52.05	47.0	42.8653	0.344387	-10.71	42.617	9.03006
YBR010W	YNL246W	3q33	183.251525879	20110202.0	3.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	6.0	2.9	42.75	7.0	25.3611	1.36849	-0.480101	59.4906	3.83991
YNL031C	YNL246W	3q33	183.251525879	20110202.0	3.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	6.0	2.9	42.75	7.0	25.3611	1.36849	-0.480101	59.4906	3.83991
YBR010W	YNL031C	4jjn	616.8125	20130515.0	5.0	2.0	0.0	0.0	0.0	0.0	X-ray diffraction	12.0	70.6	71.35	38.0	5.6605	5.80578	-15.7834	35.3276	32.847
YBR009C	YGR252W	1e6i	653.63671875	20001124.0	2.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	2.0	5.8	15.55	25.0	0.547103	5.89084	-5.86224	2.01315	-25.2353
YGR252W	YNL030W	1e6i	653.63671875	20001124.0	2.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	2.0	5.8	15.55	25.0	0.547103	5.89084	-5.86224	2.01315	-25.2353
YDR448W	YGR252W	6cw3	2033.48950195	20180919.0	4.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	4.0	27.4	38.55	131.0	8.01244	15.8701	-45.7025	38.7758	2.90916
YBR009C	YPL001W	4psx	656.6530761719999	20140709.0	4.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	4.0	37.9	60.8	56.0	1.55974	25.1429	-12.2173	26.8669	-32.7889
YNL030W	YPL001W	4psx	656.6530761719999	20140709.0	4.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	4.0	37.9	60.8	56.0	1.55974	25.1429	-12.2173	26.8669	-32.7889
YEL056W	YPL001W	4psw	860.0952148439999	20140709.0	3.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	3.0	84.5	90.15	59.0	35.1113	18.6095	-25.0613	10.4989	-69.1874
YGL103W	YOL120C	4v7f	167.897949219	20140709.0	44.0	0.0	3.0	0.0	0.0	0.0	Electron Microscopy	48.0	99.3	99.4	12.0					
YDL082W	YGL103W	4v7f	190.439941406	20140709.0	44.0	0.0	3.0	0.0	0.0	0.0	Electron Microscopy	48.0	97.0	98.15	14.0					
YDL082W	YMR194W	6c0f	311.279541016	20180314.0	40.0	0.0	3.0	0.0	1.0	0.0	Electron Microscopy	43.0	53.3	68.65	19.0	3.61834	8.48113	1.93219	29.9314	48.6335
YDL082W	YLR029C	6em3	102.353027344	20171227.0	30.0	0.0	3.0	0.0	0.0	0.0	Electron Microscopy	33.0	54.3	76.9	8.0	26.7836	12.5503	-3.53386	96.0904	47.6478
YDL082W	YDL191W	6em3	205.525146484	20171227.0	30.0	0.0	3.0	0.0	0.0	0.0	Electron Microscopy	33.0	54.3	76.75	16.0	7.49058	10.2767	-9.9102	49.5063	47.4824
YBR031W	YDL082W	5z3g	115.5546875	20180411.0	32.0	0.0	3.0	0.0	0.0	0.0	Electron Microscopy	35.0	54.3	77.0	5.0	75.7997	13.659	-0.755772	327.249	85.7108
YDL082W	YER002W	6em3	145.578613281	20171227.0	30.0	0.0	3.0	0.0	0.0	0.0	Electron Microscopy	33.0	54.3	75.85	11.0	10.1959	14.8628	-14.1906	74.4673	53.0447
YDL082W	YOL077C	6c0f	158.684082031	20180314.0	40.0	0.0	3.0	0.0	1.0	0.0	Electron Microscopy	43.0	53.3	71.3	8.0	18.1056	8.55723	-1.97324	49.92	48.3592
YGR214W	YML024W	6zvi	1144.671875	20200909.0	34.0	0.0	4.0	0.0	1.0	0.0	Electron Microscopy	38.0	81.7	86.80000000000001						
YGR214W	YKR057W	6zvi	1441.00537109	20200909.0	34.0	0.0	4.0	0.0	1.0	0.0	Electron Microscopy	38.0	81.7	90.85						
YDR447C	YGR214W	6zvi		20200909.0	34.0	0.0	4.0	0.0	1.0	0.0	Electron Microscopy	38.0	81.7	86.80000000000001						
YGL123W	YGR214W	6zvi	493.868164062	20200909.0	34.0	0.0	4.0	0.0	1.0	0.0	Electron Microscopy	38.0	81.7	83.55000000000001						
YML024W	YMR116C	6zvi	563.249023438	20200909.0	34.0	0.0	4.0	0.0	1.0	0.0	Electron Microscopy	38.0	91.9	95.0						
YMR116C	YNL178W	6zvi	390.969726562	20200909.0	34.0	0.0	4.0	0.0	1.0	0.0	Electron Microscopy	38.0	92.9	95.5						
YMR116C	YMR143W	6zvi	107.463378906	20200909.0	34.0	0.0	4.0	0.0	1.0	0.0	Electron Microscopy	38.0	98.1	98.35						
YDR447C	YMR116C	6zvi		20200909.0	34.0	0.0	4.0	0.0	1.0	0.0	Electron Microscopy	38.0	91.9	95.0						
YFL037W	YML085C	4u3j	1375.18652344	20140820.0	3.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	3.0	94.1	96.05	80.0	36.1808	46.5071	-24.1888	12.1723	69.757
YFL037W	YLR045C	4u3j	609.87109375	20140820.0	3.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	3.0	27.1	60.599999999999994	28.0	36.9855	13.2545	-8.0394	6.1101	-33.3586
YLR045C	YML085C	4u3j	408.778320312	20140820.0	3.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	3.0	27.1	62.55	25.0	45.7279	15.0883	-7.47543	72.3888	-34.2303
YCR060W	YPL240C	2lsv	507.346374512	20130522.0	2.0	0.0	0.0	0.0	0.0	0.0	Solution NMR	2.0	1.3	50.199999999999996	32.0	0.317474	19.8102	-7.38518	10.7702	89.6057
YKL117W	YPL240C	2cg9	380.430664062	20060412.0	2.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	4.0	57.4	76.35	22.0	105.56	30.3708	1.26281	524.173	114.885
YHR117W	YPL240C	3fp2	400.004760742	20090728.0	2.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	2.0	0.7	40.25	21.0	0.00747855	25.929	-8.77445	3.30907	-173.759
YAL005C	YHR117W	3lca	312.203643799	20101222.0	2.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	2.0	0.6	40.5	17.0	0.0239759	19.4594	-5.98392	1.37942	-177.874
YDR214W	YPL240C	1usu	706.2651367189999	20040129.0	2.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	2.0	36.0	38.3	37.0	24.4106	23.3887	-6.96811	-27.6144	40.2167
YAL003W	YBR118W	5o8w	1814.8215332	20170823.0	2.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	2.0	45.1	70.7	114.0	19.7335	2.08735	-36.1122	-46.3739	-10.4732
YAL003W	YPR080W	5o8w	1814.8215332	20170823.0	2.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	2.0	45.1	70.7	114.0	19.7335	2.08735	-36.1122	-46.3739	-10.4732
YEL009C	YOL051W	2lpb	767.450195312	20120222.0	2.0	0.0	0.0	0.0	0.0	0.0	Solution NMR	2.0	7.5	9.8	29.0	1.7229	5.5869	-7.44067	36.0924	34.5787
YGL187C	YLR163C	1hr8	893.745849609	20010711.0	3.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	3.0	8.4	51.7	55.0	0.896048	57.539	-16.2278	17.3333	-1.18471
YDL140C	YGL043W	3po3	2546.05957031	20110302.0	13.0	2.0	1.0	0.0	5.0	0.0	X-ray diffraction	16.0	53.1	68.5	141.0	92.3979	13.6733	-45.4073	386.032	154.924
YDL140C	YOR151C	1twf	589.88671875	20041116.0	10.0	0.0	0.0	0.0	3.0	0.0	X-ray diffraction	10.0	83.6	91.1	22.0					
YGL043W	YOR151C	3po3	296.465820312	20110302.0	13.0	2.0	1.0	0.0	5.0	0.0	X-ray diffraction	16.0	53.1	75.75	18.0	13.7953	69.8435	-3.33629	146.251	302.03
YDL140C	YIL021W	1twf	342.8828125	20041116.0	10.0	0.0	0.0	0.0	3.0	0.0	X-ray diffraction	10.0	83.6	83.6	13.0	204.227	43.6436	-3.13788	577.712	134.556
YIL021W	YOR151C	1twf	1714.7265625	20041116.0	10.0	0.0	0.0	0.0	3.0	0.0	X-ray diffraction	10.0	83.6	91.1	112.0	153.275	42.1642	-32.9989	408.312	136.123
YDL140C	YJL140W	4by7	168.123535156	20130911.0	13.0	2.0	1.0	0.0	3.0	0.0	X-ray diffraction	16.0	83.9	91.25	6.0	95.5398	8.98846	-3.85791	359.312	70.5541
YJL140W	YOR151C	4by7	238.506347656	20130911.0	13.0	2.0	1.0	0.0	3.0	0.0	X-ray diffraction	16.0	98.4	98.5	12.0	70.9684	11.5405	-3.44949	269.235	71.7509
YBR154C	YDL140C	1twf	2312.91650391	20041116.0	10.0	0.0	0.0	0.0	3.0	0.0	X-ray diffraction	10.0	83.6	91.8	138.0	205.893	19.9444	-40.0091	581.826	53.2801
YBR154C	YOR116C	6tut	2190.62255859	20200219.0	18.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	18.0	99.7	99.85	134.0	101.693	16.2101	-29.8964	701.293	118.045
YBR154C	YOR151C	3j1n	250.279785156	20130306.0	12.0	0.0	0.0	0.0	0.0	0.0	Electron Microscopy	12.0	98.4	98.95	25.0	592.536	76.3431	132.67	1298.63	205.839
YBR154C	YOR341W	6rui	2692.56347656	20191211.0	18.0	2.0	0.0	0.0	1.0	0.0	Electron Microscopy	20.0	80.4	90.2	157.0	107.135	8.26724	-46.5804	626.479	56.9097
YDL140C	YPR187W	1twf	1820.08740234	20041116.0	10.0	0.0	0.0	0.0	3.0	0.0	X-ray diffraction	10.0	54.2	68.9	111.0	207.869	14.3085	-37.7585	581.415	16.3927
YOR116C	YPR187W	6tut	1749.6472167999998	20200219.0	18.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	18.0	53.5	76.6	104.0	105.658	7.70723	-37.9077	705.995	23.0364
YOR151C	YPR187W	1twf	121.279052734	20041116.0	10.0	0.0	0.0	0.0	3.0	0.0	X-ray diffraction	10.0	54.2	76.4	7.0	151.048	14.5421	-2.62144	399.571	12.5896
YOR341W	YPR187W	6rui	2072.68603516	20191211.0	18.0	2.0	0.0	0.0	1.0	0.0	Electron Microscopy	20.0	64.5	72.45	127.0	106.065	6.64238	-43.8905	626.355	32.2634
YBR154C	YPR187W	1twf	101.08984375	20041116.0	10.0	0.0	0.0	0.0	3.0	0.0	X-ray diffraction	10.0	54.2	77.1	5.0	17.8823	15.4076	0.254811	42.3904	13.014
YDL140C	YOR224C	1twf	1503.73681641	20041116.0	10.0	0.0	0.0	0.0	3.0	0.0	X-ray diffraction	10.0	83.6	91.44999999999999	94.0	204.133	31.8048	-25.836	581.946	129.617
YOR116C	YOR224C	6tut	2218.08691406	20200219.0	18.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	18.0	99.7	99.85	136.0	102.343	12.727	-39.4794	703.94	90.5495
YOR224C	YPR110C	6tut	212.345703125	20200219.0	18.0	0.0	0.0	0.0	1.0	0.0	Electron Microscopy	18.0	99.7	99.85	15.0	25.6513	11.9615	0.586292	136.178	84.8404
YOR224C	YOR341W	6rui	1461.43994141	20191211.0	18.0	2.0	0.0	0.0	1.0	0.0	Electron Microscopy	20.0	80.4	89.5	79.0	107.617	9.6808	-26.7615	628.519	59.8165
YIL021W	YOR224C	1twf	156.461425781	20041116.0	10.0	0.0	0.0	0.0	3.0	0.0	X-ray diffraction	10.0	83.6	91.44999999999999	7.0	41.1911	29.0783	-1.15486	131.581	124.157
YDL140C	YGR116W	5vko	1921.23632812	20170920.0	2.0	0.0	0.0	0.0	1.0	0.0	X-ray diffraction	2.0	1.8	7.8500000000000005	100.0	2.13364	9.66574	-36.1933	27.8501	-32.8953
YDL140C	YGL070C	1twf	1500.22167969	20041116.0	10.0	0.0	0.0	0.0	3.0	0.0	X-ray diffraction	10.0	83.6	91.8	90.0	203.513	14.5039	-34.4915	578.929	95.6376
YGL070C	YOR151C	1twf	1378.75097656	20041116.0	10.0	0.0	0.0	0.0	3.0	0.0	X-ray diffraction	10.0	98.6	99.3	77.0	151.783	12.3126	-17.9808	400.388	93.7546
YDL140C	YPR086W	4bbr	2503.38232422	20121114.0	13.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	13.0	55.9	69.85	181.0	85.974	16.8798	-48.2032	393.694	130.672
YOR151C	YPR086W	4bbr	1619.42333984	20121114.0	13.0	0.0	0.0	0.0	2.0	0.0	X-ray diffraction	13.0	55.9	77.15	93.0	77.8017	14.4179	-16.5197	338.584	117.2
YER148W	YPR086W	5fyw	581.828125	20160518.0	20.0	2.0	0.0	0.0	2.0	0.0	Electron Microscopy	22.0	59.1	67.05	30.0	11.2556	40.4945	-5.64701	-33.7739	115.119
YDL140C	YER022W	4gwq	270.404663086	20121031.0	8.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	8.0	1.4	37.550000000000004	13.0	6.50314	418.571	14.8907	46.3651	781.722
YER022W	YLR071C	5oqm	373.766601562	20180509.0	44.0	2.0	0.0	0.0	3.0	0.0	Electron Microscopy	46.0	58.1	64.7	16.0	72.7401	36.4485	-15.832	266.73	141.978
YDL140C	YGR104C	5oqm	463.0380859380001	20180509.0	44.0	2.0	0.0	0.0	3.0	0.0	Electron Microscopy	46.0	83.7	90.7	18.0	116.016	15.2602	-0.17388	457.021	51.7062
YER022W	YGR104C	4gwp	343.448730469	20121031.0	7.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	7.0	73.7	85.7	24.0	423.874	76.5601	-5.75996	789.048	115.916
YDL140C	YDR404C	4by7	603.672851562	20130911.0	13.0	2.0	1.0	0.0	3.0	0.0	X-ray diffraction	16.0	83.9	91.95	28.0	93.6348	6.78654	-13.3061	366.916	19.6426
YDR404C	YOR151C	5c3e	150.609375	20150826.0	12.0	2.0	1.0	0.0	2.0	0.0	X-ray diffraction	15.0	98.4	99.2	6.0	157.512	5.08933	-0.729095	678.011	51.9827
YDR404C	YJL140W	1y14	1451.26171875	20041214.0	2.0	0.0	0.0	0.0	0.0	0.0	X-ray diffraction	2.0	79.6	89.8	89.0	9.30497	15.9198	-42.7782	1.96463	19.5066
