uniprot_ac_a	uniprot_ac_b	in_contact	support	pdb_size	max_size
P22139	P41896	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	23,20,20,28,43,36,18,20,28	43
P22139	Q00578	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P22139	Q02939	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P22139	Q3E7C1	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P27999	P32773	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	23,20,20,28,43,36,18,20,28	43
P27999	P32774	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	23,20,20,28,43,36,18,20,28	43
P27999	P36145	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyl_1,6gym_1	23,20,20,28,43,36,20,28	43
P27999	P41896	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	23,20,20,28,43,36,18,20,28	43
P27999	Q00578	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P27999	Q02939	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P27999	Q3E7C1	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P29055	P32773	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	23,20,20,28,43,36,18,20,28	43
P29055	P32774	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	23,20,20,28,43,36,18,20,28	43
P29055	P36145	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyl_1,6gym_1	23,20,20,28,43,36,20,28	43
P29055	P41895	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	23,20,20,28,43,36,18,20,28	43
P29055	Q00578	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P29055	Q02939	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P29055	Q3E7C1	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P32773	P34087	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	23,20,20,28,43,36,18,20,28	43
P32773	P36145	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyl_1,6gym_1	23,20,20,28,43,36,20,28	43
P32773	P38902	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	23,20,20,28,43,36,18,20,28	43
P32773	P40422	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	23,20,20,28,43,36,18,20,28	43
P32773	P41895	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	23,20,20,28,43,36,18,20,28	43
P32773	P41896	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	23,20,20,28,43,36,18,20,28	43
P32773	Q00578	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P32773	Q02939	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P32773	Q3E7C1	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P32774	P34087	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	23,20,20,28,43,36,18,20,28	43
P32774	P36145	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyl_1,6gym_1	23,20,20,28,43,36,20,28	43
P32774	P38902	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	23,20,20,28,43,36,18,20,28	43
P32774	P40422	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	23,20,20,28,43,36,18,20,28	43
P32774	P41895	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	23,20,20,28,43,36,18,20,28	43
P32774	P41896	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	23,20,20,28,43,36,18,20,28	43
P32774	Q00578	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P32774	Q02939	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P32774	Q3E7C1	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P34087	P36145	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyl_1,6gym_1	23,20,20,28,43,36,20,28	43
P34087	P41895	False	5fmf_1,5fyw_1,5fz5_1,5ip7_1,5ip9_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	23,20,20,13,13,28,43,36,18,20,28	43
P34087	P41896	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	23,20,20,28,43,36,18,20,28	43
P34087	Q00578	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P34087	Q02939	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P34087	Q3E7C1	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P36145	P38902	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyl_1,6gym_1	23,20,20,28,43,36,20,28	43
P36145	P40422	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyl_1,6gym_1	23,20,20,28,43,36,20,28	43
P36145	P41895	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyl_1,6gym_1	23,20,20,28,43,36,20,28	43
P36145	Q00578	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P36145	Q02939	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P36145	Q3E7C1	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P38902	P41895	False	5fmf_1,5fyw_1,5fz5_1,5ip7_1,5ip9_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	23,20,20,13,13,28,43,36,18,20,28	43
P38902	P41896	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	23,20,20,28,43,36,18,20,28	43
P38902	Q00578	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P38902	Q02939	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P38902	Q3E7C1	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P40422	P41895	False	5fmf_1,5fyw_1,5fz5_1,5ip7_1,5ip9_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	23,20,20,13,13,28,43,36,18,20,28	43
P40422	P41896	False	5fmf_1,5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyk_1,6gyl_1,6gym_1	23,20,20,28,43,36,18,20,28	43
P40422	Q00578	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P40422	Q02939	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P40422	Q3E7C1	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P41895	Q00578	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P41895	Q02939	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P41895	Q3E7C1	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P41896	Q00578	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P41896	Q02939	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P41896	Q3E7C1	False	5fmf_1,5oqj_1,5oqm_1,5sva_1,6gym_1	23,28,43,36,28	43
P08518	P36100	False	5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyl_1,6gym_1	20,20,28,43,36,20,28	43
P13393	P36100	False	5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyl_1,6gym_1	20,20,28,43,36,20,28	43
P16370	P36100	False	5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyl_1,6gym_1	20,20,28,43,36,20,28	43
P20433	P36100	False	5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyl_1,6gym_1	20,20,28,43,36,20,28	43
P20434	P36100	False	5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyl_1,6gym_1	20,20,28,43,36,20,28	43
P20435	P36100	False	5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyl_1,6gym_1	20,20,28,43,36,20,28	43
P20436	P36100	False	5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyl_1,6gym_1	20,20,28,43,36,20,28	43
P22139	P36100	False	5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyl_1,6gym_1	20,20,28,43,36,20,28	43
P27999	P36100	False	5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyl_1,6gym_1	20,20,28,43,36,20,28	43
P29055	P36100	False	5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyl_1,6gym_1	20,20,28,43,36,20,28	43
P32773	P36100	False	5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyl_1,6gym_1	20,20,28,43,36,20,28	43
P32774	P36100	False	5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyl_1,6gym_1	20,20,28,43,36,20,28	43
P36100	P38902	False	5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyl_1,6gym_1	20,20,28,43,36,20,28	43
P36100	P40422	False	5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyl_1,6gym_1	20,20,28,43,36,20,28	43
P36100	P41895	False	5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyl_1,6gym_1	20,20,28,43,36,20,28	43
P36100	P41896	False	5fyw_1,5fz5_1,5oqj_1,5oqm_1,5sva_1,6gyl_1,6gym_1	20,20,28,43,36,20,28	43
P46948	Q08491	False	5g06_1,5jea_1	11,11	11
P53256	Q08491	False	5g06_1,5jea_1	11,11	11
Q05636	Q08491	False	5g06_1,5jea_1	11,11	11
Q08162	Q08491	False	5g06_1,5jea_1	11,11	11
Q08285	Q08491	False	5g06_1,5jea_1	11,11	11
Q08491	Q12277	False	5g06_1,5jea_1	11,11	11
P20434	P36070	False	5g5l_1,5n5y_1,5n5z_1,5n60_1,5n61_1,5oa1_1,6rqh_1,6rql_1,6rqt_1,6rrd_1,6rui_1,6ruo_1,6rwe_1,6tps_1	15,18,18,18,18,15,18,18,15,18,18,18,18,18	18
P20436	P36070	False	5g5l_1,5n5y_1,5n5z_1,5n60_1,5n61_1,5oa1_1,6rqh_1,6rql_1,6rqt_1,6rrd_1,6rui_1,6ruo_1,6rwe_1,6tps_1	15,18,18,18,18,15,18,18,15,18,18,18,18,18	18
P22139	P36070	False	5g5l_1,5n5y_1,5n5z_1,5n60_1,5n61_1,5oa1_1,6rqh_1,6rql_1,6rqt_1,6rrd_1,6rui_1,6ruo_1,6rwe_1,6tps_1	15,18,18,18,18,15,18,18,15,18,18,18,18,18	18
P32529	P36070	False	5g5l_1,5n5y_1,5n5z_1,5n60_1,5n61_1,5oa1_1,6rqh_1,6rql_1,6rqt_1,6rrd_1,6rui_1,6ruo_1,6rwe_1,6tps_1	15,18,18,18,18,15,18,18,15,18,18,18,18,18	18
P36070	P40422	False	5g5l_1,5n5y_1,5n5z_1,5n60_1,5n61_1,5oa1_1,6rqh_1,6rql_1,6rqt_1,6rrd_1,6rui_1,6ruo_1,6rwe_1,6tps_1	15,18,18,18,18,15,18,18,15,18,18,18,18,18	18
P36070	P47006	False	5g5l_1,5n5y_1,5n5z_1,5n60_1,5n61_1,5oa1_1,6rqh_1,6rql_1,6rqt_1,6rrd_1,6rui_1,6ruo_1,6rwe_1,6tps_1	15,18,18,18,18,15,18,18,15,18,18,18,18,18	18
P19735	P32639	False	5gan_1,5gap_1,5zwo_1	24,8,41	41
P19735	Q12420	False	5gan_1,5zwo_1	24,41	41
P20053	P32639	False	5gan_1,5gap_1,5zwo_1	24,8,41	41
P20053	Q12420	False	5gan_1,5zwo_1	24,41	41
P32639	P36048	False	5gan_1,5lj5_1,5zwo_1	24,27,41	41
P32639	P38203	False	5gan_1,5zwo_1	24,41	41
P32639	P39990	False	5gan_1,5gap_1,5zwo_1	24,8,41	41
P32639	P40018	False	5gan_1,5gao_1,5lj5_1,5zwo_1	24,10,27,41	41
P32639	P40070	False	5gan_1,5zwo_1	24,41	41
P32639	P40089	False	5gan_1,5zwo_1	24,41	41
P32639	P40204	False	5gan_1,5gao_1,5lj5_1,5zwo_1	24,10,27,41	41
P32639	P43321	False	5gan_1,5gao_1,5lj5_1,5zwo_1	24,10,27,41	41
P32639	P47093	False	5gan_1,5zwo_1	24,41	41
P32639	P49704	False	5gan_1,5gap_1,5zwo_1	24,8,41	41
P32639	P53905	False	5gan_1,5zwo_1	24,41	41
P32639	P54999	False	5gan_1,5gao_1,5lj5_1,5zwo_1	24,10,27,41	41
P32639	P57743	False	5gan_1,5zwo_1	24,41	41
P32639	Q06217	False	5gan_1,5gao_1,5lj5_1,5zwo_1	24,10,27,41	41
P32639	Q06406	False	5gan_1,5zwo_1	24,41	41
P32639	Q06819	False	5gan_1,5gap_1,5zwo_1	24,8,41	41
P32639	Q12330	False	5gan_1,5gao_1,5lj5_1,5zwo_1	24,10,27,41	41
P36048	Q12420	False	5gan_1,5zwo_1	24,41	41
P38203	Q12420	False	5gan_1,5zwo_1	24,41	41
P39990	Q12420	False	5gan_1,5zwo_1	24,41	41
P40018	Q12420	False	5gan_1,5gao_1,5zwo_1	24,10,41	41
P40070	Q12420	False	5gan_1,5zwo_1	24,41	41
P40089	Q12420	False	5gan_1,5zwo_1	24,41	41
P40204	Q12420	False	5gan_1,5gao_1,5zwo_1	24,10,41	41
P43321	Q12420	False	5gan_1,5gao_1,5zwo_1	24,10,41	41
P47093	Q12420	False	5gan_1,5zwo_1	24,41	41
P49704	Q12420	False	5gan_1,5zwo_1	24,41	41
P53905	Q12420	False	5gan_1,5zwo_1	24,41	41
P54999	Q12420	False	5gan_1,5gao_1,5zwo_1	24,10,41	41
P57743	Q12420	False	5gan_1,5zwo_1	24,41	41
Q02260	Q12420	False	5gan_1,5gao_1,5zwo_1	24,10,41	41
Q03338	Q12420	False	5gan_1,5zwo_1	24,41	41
Q06406	Q12420	False	5gan_1,5zwo_1	24,41	41
Q06819	Q12420	False	5gan_1,5zwo_1	24,41	41
Q12330	Q12420	False	5gan_1,5gao_1,5zwo_1	24,10,41	41
P21374	P25337	False	5gmk_1,5lj3_1,5lj5_1,6j6g_1,6j6n_1,6j6q_1	29,23,27,27,27,28	29
P21374	P28004	False	5gmk_1,5lj3_1,5lj5_1,6j6g_1,6j6n_1,6j6q_1	29,23,27,27,27,28	29
P21374	P36048	False	5gmk_1,5lj3_1,5lj5_1,6j6g_1,6j6n_1,6j6q_1	29,23,27,27,27,28	29
P21374	P38241	False	5gmk_1,5lj3_1,5lj5_1,6j6g_1,6j6n_1,6j6q_1	29,23,27,27,27,28	29
P21374	P40018	False	5gmk_1,5lj3_1,5lj5_1,6j6g_1,6j6n_1,6j6q_1	29,23,27,27,27,28	29
P21374	P40204	False	5gmk_1,5lj3_1,5lj5_1,6j6g_1,6j6n_1,6j6q_1	29,23,27,27,27,28	29
P21374	P40567	False	5gmk_1,5lj3_1,5lj5_1,6j6g_1,6j6n_1,6j6q_1	29,23,27,27,27,28	29
P21374	P43321	False	5gmk_1,5lj3_1,5lj5_1,6j6g_1,6j6n_1,6j6q_1	29,23,27,27,27,28	29
P21374	P53277	False	5gmk_1,6j6g_1,6j6n_1,6j6q_1	29,27,27,28	29
P21374	P53333	False	5gmk_1,6j6g_1,6j6n_1,6j6q_1	29,27,27,28	29
P21374	P53854	False	5gmk_1,5lj3_1,5lj5_1	29,23,27	29
P21374	P54999	False	5gmk_1,5lj3_1,5lj5_1,6j6g_1,6j6n_1,6j6q_1	29,23,27,27,27,28	29
P21374	Q02260	False	5gmk_1,5lj3_1,5lj5_1,6j6g_1,6j6n_1,6j6q_1	29,23,27,27,27,28	29
P21374	Q03375	False	5gmk_1,5lj3_1,5lj5_1,6j6g_1,6j6n_1,6j6q_1	29,23,27,27,27,28	29
P21374	Q03772	False	5gmk_1,5lj3_1,5lj5_1,6j6g_1,6j6n_1,6j6q_1	29,23,27,27,27,28	29
P21374	Q04048	False	5gmk_1,6j6g_1,6j6n_1,6j6q_1	29,27,27,28	29
P21374	Q06091	False	5gmk_1,5lj5_1,6j6g_1,6j6n_1,6j6q_1	29,27,27,27,28	29
P21374	Q06217	False	5gmk_1,5lj3_1,5lj5_1,6j6g_1,6j6n_1,6j6q_1	29,23,27,27,27,28	29
P21374	Q08963	False	5gmk_1,5lj3_1,5lj5_1,6j6g_1,6j6n_1,6j6q_1	29,23,27,27,27,28	29
P21374	Q12309	False	5gmk_1,5lj3_1,5lj5_1,6j6g_1,6j6n_1,6j6q_1	29,23,27,27,27,28	29
P21374	Q12330	False	5gmk_1,5lj3_1,5lj5_1,6j6g_1,6j6n_1,6j6q_1	29,23,27,27,27,28	29
P21374	Q12417	False	5gmk_1,5lj3_1,5lj5_1,6j6g_1,6j6n_1,6j6q_1	29,23,27,27,27,28	29
P25337	P28004	False	5gmk_1,5lj3_1,5lj5_1,5mps_1,5mq0_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,27,23,28,27,29,29,29,30,27,26,27,28	30
P25337	P28320	False	5gmk_1,5lj3_1,5lj5_1,5y88_1,6exn_1,6j6q_1	29,23,27,29,30,28	30
P25337	P36048	False	5gmk_1,5lj3_1,5lj5_1,5mps_1,5mq0_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,27,23,28,27,29,29,29,30,27,26,27,28	30
P25337	P40018	False	5gmk_1,5lj3_1,5lj5_1,5mps_1,5mq0_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,27,23,28,27,29,29,29,30,27,26,27,28	30
P25337	P40204	False	5gmk_1,5lj3_1,5lj5_1,5mps_1,5mq0_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,27,23,28,27,29,29,29,30,27,26,27,28	30
P25337	P40567	False	5gmk_1,5lj3_1,5lj5_1,5mq0_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,27,28,27,29,29,29,30,27,26,27,28	30
P25337	P43321	False	5gmk_1,5lj3_1,5lj5_1,5mps_1,5mq0_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,27,23,28,27,29,29,29,30,27,26,27,28	30
P25337	P53277	False	5gmk_1,5mps_1,5mq0_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,28,27,29,29,29,30,27,26,27,28	30
P25337	P53333	False	5gmk_1,5mps_1,5mq0_1,5wsg_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,28,27,29,29,30,27,26,27,28	30
P25337	P53854	False	5gmk_1,5lj3_1,5lj5_1	29,23,27	29
P25337	P54999	False	5gmk_1,5lj3_1,5lj5_1,5mps_1,5mq0_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,27,23,28,27,29,29,29,30,27,26,27,28	30
P25337	Q02260	False	5gmk_1,5lj3_1,5lj5_1,5mps_1,5mq0_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,27,23,28,27,29,29,29,30,27,26,27,28	30
P25337	Q03375	False	5gmk_1,5lj3_1,5lj5_1,5mps_1,5mq0_1,5wsg_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,27,23,28,27,29,29,30,27,26,27,28	30
P25337	Q03654	False	5gmk_1,5lj3_1,5lj5_1,5mps_1,5mq0_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,27,23,28,27,29,29,29,30,27,26,27,28	30
P25337	Q03772	False	5gmk_1,5lj3_1,5lj5_1,5mps_1,5mq0_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,27,23,28,27,29,29,29,30,27,26,27,28	30
P25337	Q04048	False	5gmk_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,27,29,29,29,30,27,26,27,28	30
P25337	Q06091	False	5gmk_1,5lj5_1,5mq0_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,27,28,27,29,29,29,30,27,26,27,28	30
P25337	Q06217	False	5gmk_1,5lj3_1,5lj5_1,5mps_1,5mq0_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,27,23,28,27,29,29,29,30,27,26,27,28	30
P25337	Q08963	False	5gmk_1,5lj3_1,5lj5_1,5mq0_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,27,28,27,29,29,29,30,27,26,27,28	30
P25337	Q12309	False	5gmk_1,5lj3_1,5lj5_1,5mps_1,5mq0_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,27,23,28,27,29,29,29,30,27,26,27,28	30
P25337	Q12330	False	5gmk_1,5lj3_1,5lj5_1,5mps_1,5mq0_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,27,23,28,27,29,29,29,30,27,26,27,28	30
P25337	Q12417	False	5gmk_1,5lj3_1,5lj5_1,5mps_1,5mq0_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,27,23,28,27,29,29,29,30,27,26,27,28	30
P28004	P28320	False	5gmk_1,5lj3_1,5lj5_1,5y88_1,6exn_1,6j6q_1	29,23,27,29,30,28	30
P28004	P32523	False	5gmk_1,5lj5_1,5mq0_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,27,28,27,29,29,29,30,27,26,27,28	30
P28004	P36048	False	5gmk_1,5lj3_1,5lj5_1,5lqw_1,5mps_1,5mq0_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,27,12,23,28,27,29,29,29,30,27,26,27,28	30
P28004	P40018	False	5gmk_1,5lj3_1,5lj5_1,5mps_1,5mq0_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,27,23,28,27,29,29,29,30,27,26,27,28	30
P28004	P40204	False	5gmk_1,5lj3_1,5lj5_1,5mps_1,5mq0_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,27,23,28,27,29,29,29,30,27,26,27,28	30
P28004	P40567	False	5gmk_1,5lj3_1,5lj5_1,5mq0_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,27,28,27,29,29,29,30,27,26,27,28	30
P28004	P40968	False	5gmk_1,5mps_1,5mq0_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,28,27,29,29,29,30,27,26,27,28	30
P28004	P43321	False	5gmk_1,5lj3_1,5lj5_1,5mps_1,5mq0_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,27,23,28,27,29,29,29,30,27,26,27,28	30
P28004	P53333	False	5gmk_1,5lqw_1,5mps_1,5mq0_1,5wsg_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,12,23,28,27,29,29,30,27,26,27,28	30
P28004	P53854	False	5gmk_1,5lj3_1,5lj5_1	29,23,27	29
P28004	P54999	False	5gmk_1,5lj3_1,5lj5_1,5mps_1,5mq0_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,27,23,28,27,29,29,29,30,27,26,27,28	30
P28004	Q02260	False	5gmk_1,5lj3_1,5lj5_1,5mps_1,5mq0_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,27,23,28,27,29,29,29,30,27,26,27,28	30
P28004	Q03375	False	5gmk_1,5lj3_1,5lj5_1,5mps_1,5mq0_1,5wsg_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,23,27,23,28,27,29,29,30,27,26,27,28	30
P28004	Q04048	False	5gmk_1,5wsg_1,5y88_1,5ylz_1,6bk8_1,6exn_1,6j6g_1,6j6h_1,6j6n_1,6j6q_1	29,27,29,29,29,30,27,26,27,28	30
